learner_id,course_id,course_name,course_domain,course_difficulty,archetype,course_number,enrollment_date,quiz_score,engagement_score,time_spent_hours,completed,learner_skill_level
L00335,IaGeKyf3Ee-I1wr_7a5dgw,Unknown,,intermediate,steady_learner,1,2025-08-22,95.7,83.4,9.4,True,0.0
L00336,mTZFe8cpEeyyUBK3-TLTlw,Unknown,,intermediate,steady_learner,1,2025-09-24,68.9,71.5,6.4,True,0.0
L00336,gbfALuBMEemE_go1N_G8Fg,Unknown,,intermediate,steady_learner,2,2025-09-30,59.2,60.4,6.5,False,0.2068010496126915
L00336,QnMKPfZ3Ee2fnxIInyWU6Q,Unknown,,intermediate,steady_learner,3,2025-11-02,52.7,56.2,6.5,True,0.2068010496126915
L00336,BST02GJsEeuj5A4IE9yi4Q,Unknown,,intermediate,steady_learner,4,2025-11-03,77.6,73.3,6.9,True,0.3649171933480329
L00336,7DWhFqCcEeiHSwpu2LKX4A,Unknown,,intermediate,steady_learner,5,2025-11-05,60.7,80.0,7.1,True,0.5977332540710218
L00336,rtOBf2FBEe-e0g4kKcdYJQ,Unknown,,intermediate,steady_learner,6,2025-11-20,46.0,62.9,6.1,True,0.7798768006587381
L00337,EC_I6yYgEe6JJAruShrzEQ,Unknown,,intermediate,steady_learner,1,2025-04-14,64.0,77.5,7.6,True,0.0
L00337,4syefI_DEe-jlw4NkAElrw,Unknown,,intermediate,steady_learner,2,2025-05-12,49.8,55.1,5.2,False,0.19193142601721533
L00337,WrUTYralEe-JHhL4HU-TUQ,Unknown,,intermediate,steady_learner,3,2025-06-02,65.0,85.6,7.1,False,0.19193142601721533
L00337,FfxW8Pe2EeygtQ689i7kPw,Unknown,,intermediate,steady_learner,4,2025-06-24,74.7,87.9,8.0,True,0.19193142601721533
L00337,3bkTOtzVEequVRKuqBsDQw,Unknown,,intermediate,steady_learner,5,2025-07-30,28.6,79.7,9.0,True,0.4161363878105631
L00337,1_oZ3C1IEeyjtw7aZIoBxw,Unknown,,intermediate,steady_learner,6,2025-09-20,81.3,87.7,7.5,True,0.502043011526672
L00337,LZrccplMEeuvAhKafbQOPQ,Unknown,,intermediate,steady_learner,7,2025-10-26,59.3,60.4,6.0,True,0.7458472933368623
L00337,MqUjEnp1Ee-cBRK_mZB3Bw,Unknown,,intermediate,steady_learner,8,2025-11-21,89.7,53.2,5.9,True,0.9238117894714913
L00337,MfP82qsvEe6wGxK96EWoDQ,Unknown,,intermediate,steady_learner,9,2025-12-12,55.4,75.6,8.1,True,1.193025888146991
L00337,SefPTj7VEfCseQ7q_2K0iw,Unknown,,intermediate,steady_learner,10,2026-02-12,57.9,62.5,7.2,True,1.3593695258452132
L00337,_yaf8yYpEe6wQA4DcxzwjQ,Unknown,,intermediate,steady_learner,11,2026-04-02,92.9,56.2,5.4,True,1.5330192458036902
L00337,Av8sdKTtEeWzOhI8vzQnoQ,Unknown,,intermediate,steady_learner,12,2026-05-09,61.7,60.2,6.8,False,1.8117622318203017
L00337,eJtA6li1Ee-Hewr_7yl6ww,Unknown,,intermediate,steady_learner,13,2026-05-19,48.9,82.9,8.6,True,1.8117622318203017
L00337,vjx4qla3EeuMkArab-7zbw,Unknown,,intermediate,steady_learner,14,2026-07-11,75.2,54.2,5.1,True,1.9585756053584662
L00339,m2-fcEzpEfCqjwr_1EnQcQ,Unknown,,intermediate,explorer,1,2026-01-05,46.4,47.4,4.1,True,0.0
L00339,4RuOPfhqEeaqRQre9lVeCA,Unknown,,intermediate,explorer,2,2026-03-06,90.4,69.2,6.2,True,0.13918686266072297
L00339,8X1QnatdEeixzwpXZnA2cA,Unknown,,intermediate,explorer,3,2026-07-01,91.5,54.1,6.4,False,0.41040927172969566
L00339,X_ZG4rVzEeWq2A7HIftJ6w,Unknown,,intermediate,explorer,4,2026-08-13,52.5,59.4,5.9,False,0.41040927172969566
L00340,NTwmMzzKEfCOuAr_zZaBvQ,Unknown,,intermediate,high_achiever,1,2025-12-21,83.1,82.4,8.2,True,0.0
L00340,v53-p9fwEe-bwhITEGGo8Q,Unknown,,intermediate,high_achiever,2,2025-12-21,97.4,92.5,9.4,True,0.24929331461001358
L00340,2PcYz1giEfCekhJDthqyWw,Unknown,,intermediate,high_achiever,3,2025-12-27,76.5,86.4,8.6,True,0.5413505292495278
L00340,ZqfR0mMmEeaCYxJIZlTIQQ,Unknown,,intermediate,high_achiever,4,2025-12-27,65.7,76.6,9.1,True,0.7707723264050942
L00340,jwf1uwKYEeu1OQo8yCfnIw,Unknown,,intermediate,high_achiever,5,2026-01-01,86.1,90.2,7.5,True,0.9680178095884591
L00340,zLMCX3WiEe-CnQ7q4pwsMw,Unknown,,intermediate,high_achiever,6,2026-01-03,92.3,82.7,8.8,True,1.2262413969843284
L00340,BDEIqImqEeuqDwqw9ez0Fw,Unknown,,intermediate,high_achiever,7,2026-01-18,94.9,99.0,8.4,True,1.50312879083153
L00342,7jEat7ioEeWfYA612mWHZw,Unknown,,intermediate,explorer,1,2025-02-26,61.8,53.2,5.2,True,0.0
L00342,SblrVApyEeubJBIM7h4jow,Unknown,,intermediate,explorer,2,2025-04-05,47.5,12.4,1.4,False,0.185324638910209
L00342,U656wvYwEe2OqwqhrYNGhQ,Unknown,,intermediate,explorer,3,2025-04-26,100.0,100.0,11.2,True,0.185324638910209
L00342,ujDaYENhEeSfwCIACxeXRw,Unknown,,intermediate,explorer,4,2025-06-16,36.7,100.0,11.3,False,0.485324638910209
L00342,RPO4kzIgEe-MmBK4EgZ1qQ,Unknown,,intermediate,explorer,5,2025-11-15,86.7,65.3,6.0,True,0.485324638910209
L00343,kCVhhDrnEe-9Ig7qA4dB5w,Unknown,,intermediate,steady_learner,1,2025-09-29,55.5,78.7,8.4,True,0.0
L00343,A4Nh3WfqEeixFQ5lHP1hIg,Unknown,,intermediate,steady_learner,2,2025-11-15,71.0,66.1,6.3,True,0.16653392693401337
L00343,kzPWB3k1Ee-cBRK_mZB3Bw,Unknown,,intermediate,steady_learner,3,2025-12-03,39.8,68.4,6.1,True,0.3795298625995751
L00343,BNn2A0ClEfCseQ7q_2K0iw,Unknown,,intermediate,steady_learner,4,2025-12-30,82.7,98.7,11.8,True,0.4987964353779592
L00343,kyGThmZyEe6vIRJJdXRzxQ,Unknown,,intermediate,steady_learner,5,2026-04-06,52.7,50.3,4.4,False,0.7467829475262147
L00343,4bSu6ROdEeuC3g7_cNxaEQ,Unknown,,intermediate,steady_learner,6,2026-04-26,78.2,50.0,5.3,True,0.7467829475262147
L00343,ER3vm2IPEe62wwrYx-2qTQ,Unknown,,intermediate,steady_learner,7,2026-05-25,72.0,55.2,6.0,True,0.9813319025577854
L00344,VXaapUMeEe6M6ArdAkKxFQ,Unknown,,intermediate,steady_learner,1,2025-03-09,47.7,88.4,7.7,False,0.0
L00344,r_m5FeZVEeylDwrgib08tw,Unknown,,intermediate,steady_learner,2,2025-03-31,80.2,67.0,5.7,True,0.0
L00344,TR5EU52OEe6OUwokHQTVtw,Unknown,,intermediate,steady_learner,3,2025-04-16,58.7,62.4,5.7,False,0.24051697233061237
L00345,LaDmWbu3EeqyAQpr8ZeG6Q,Unknown,,intermediate,high_achiever,1,2025-11-04,80.6,100.0,10.7,True,0.0
L00345,zwqURwiiEeahpQ5cgS1w4w,Unknown,,intermediate,high_achiever,2,2025-11-24,78.7,90.1,9.5,True,0.24179233990820923
L00345,YTqP2fpXEe2oqA7yk3FAwQ,Unknown,,intermediate,high_achiever,3,2025-12-09,50.8,89.8,8.9,True,0.47788553621327656
L00345,Sd89891REe2hNRJwYmvh7w,Unknown,,intermediate,high_achiever,4,2025-12-09,79.1,97.6,8.2,True,0.6302312254385275
L00345,QGThhQ3LEe-knBIDDnXmpw,Unknown,,intermediate,high_achiever,5,2025-12-17,83.8,100.0,10.2,True,0.8675435230553201
L00345,eIp6A1hYEeykrgqkBdHyJQ,Unknown,,intermediate,high_achiever,6,2025-12-18,73.9,85.6,8.5,True,1.1188969027614228
L00345,tTat0VwuEeeDOQrEEZRi7A,Unknown,,intermediate,high_achiever,7,2026-01-07,100.0,92.5,10.1,True,1.3406641526087555
L00346,kmpgKZ4nEeuioQqjW1Jtiw,Unknown,,intermediate,high_achiever,1,2025-04-02,69.4,80.0,8.6,True,0.0
L00346,72Sl1E8WEe-mywr_6bZvLw,Unknown,,intermediate,high_achiever,2,2025-04-06,71.5,92.3,8.6,True,0.2081218861213333
L00346,4EGqnKb8EemgMQo0VxGZAA,Unknown,,intermediate,high_achiever,3,2025-04-09,89.7,75.4,8.8,True,0.4226529818981982
L00346,sK6edjzPEees8grTZvuQjA,Unknown,,intermediate,high_achiever,4,2025-04-19,88.8,78.9,7.2,True,0.6918335847618644
L00346,vBUzDT9kEe-9Ig7qA4dB5w,Unknown,,intermediate,high_achiever,5,2025-04-24,77.9,90.5,7.8,True,0.9581912404878183
L00346,KzxMxh2UEeyNYgrqC77JMw,Unknown,,intermediate,high_achiever,6,2025-05-01,93.7,83.9,9.6,True,1.1919540734606953
L00347,tQnusisnEe6mDAo3fVlzHw,Unknown,,intermediate,struggling_learner,1,2025-06-06,32.3,8.8,0.8,True,0.0
L00348,Hfv9gzTZEea_2AoR0P8XnQ,Unknown,,intermediate,high_achiever,1,2025-01-26,84.1,82.8,9.8,True,0.0
L00348,6LszQw6wEe-F5Ar_6pGsqw,Unknown,,intermediate,high_achiever,2,2025-01-26,83.0,69.6,8.1,True,0.2522648628041917
L00348,T1m-uDWGEeaMGQ62fT8BeQ,Unknown,,intermediate,high_achiever,3,2025-01-28,72.1,87.7,7.6,True,0.5013002092921621
L00348,yMO7k8oFEeuSaBKehLlWLQ,Unknown,,intermediate,high_achiever,4,2025-02-07,93.5,82.1,9.7,True,0.717743231280508
L00348,ZRF0NkhUEe--LxKeIkG8pQ,Unknown,,intermediate,high_achiever,5,2025-02-07,100.0,96.7,10.5,True,0.9982704192202188
L00348,DwrO3_P4Ee-UFAr__B_qpQ,Unknown,,intermediate,high_achiever,6,2025-02-10,91.1,65.9,6.1,True,1.2982704192202188
L00348,64p5NhxlEe-Ojg4Sufxjbw,Unknown,,intermediate,high_achiever,7,2025-02-18,77.6,100.0,10.5,True,1.5717038938429337
L00350,fHouPsQUEeWDDQ4fZ3F5Pw,Unknown,,intermediate,steady_learner,1,2025-08-08,42.7,67.2,7.0,True,0.0
L00350,1Iy4sTEyEeu4yQpPQkhcrw,Unknown,,intermediate,steady_learner,2,2026-02-08,66.1,57.5,6.9,True,0.12810133663353104
L00350,I7xRPnjlEeuIrRIFuaY2iw,Unknown,,intermediate,steady_learner,3,2026-03-01,51.2,55.6,4.9,True,0.32639785199885935
L00350,LaDmWbu3EeqyAQpr8ZeG6Q,Unknown,,intermediate,steady_learner,4,2026-03-14,47.9,78.9,8.3,False,0.47991230841653076
L00351,1psdSVOIEeyc0w4h2jEFEQ,Unknown,,intermediate,focused_specialist,1,2025-04-21,72.4,65.8,6.2,True,0.0
L00351,OAyrZ4C8EeaajBLtQE6fuQ,Unknown,,intermediate,focused_specialist,2,2025-04-26,84.1,86.7,7.9,True,0.2172143127193774
L00353,5USlgxoREeyguw70hCEltQ,Unknown,,intermediate,steady_learner,1,2025-09-13,47.2,48.8,5.7,True,0.0
L00353,JiDDqTSJEe-f9Q6oSqnk-Q,Unknown,,intermediate,steady_learner,2,2025-10-01,60.9,73.9,7.0,True,0.14148839824025686
L00355,zi5SzfD1Ee6gPxJK4ChNFw,Unknown,,intermediate,steady_learner,1,2025-10-17,13.6,56.5,6.3,False,0.0
L00356,9RZQz2d4Ee2UXgqXO2IIlw,Unknown,,intermediate,steady_learner,1,2025-07-20,46.8,79.2,7.6,True,0.0
L00357,IorzbfyKEeu9eBIb90qKRQ,Unknown,,intermediate,steady_learner,1,2025-07-06,68.0,87.1,7.4,True,0.0
L00357,7uGztWmBEe2WbhJ1ZbyWCw,Unknown,,intermediate,steady_learner,2,2025-07-22,66.4,51.4,5.5,True,0.20397774180792036
L00357,cBaHQnIbEeu2XQoVDUe5NQ,Unknown,,intermediate,steady_learner,3,2025-08-10,66.9,76.7,8.7,True,0.4030505016150605
L00358,_gIc1ph8EeuUXhLsIR-6gQ,Unknown,,intermediate,high_achiever,1,2025-03-07,72.6,92.9,7.8,True,0.0
L00358,GDp6gzrnEeWCYBKNeFwojw,Unknown,,intermediate,high_achiever,2,2025-03-28,68.7,100.0,10.5,True,0.21789474155703217
L00358,ZvZKylHwEeuV3xJQIImqCQ,Unknown,,intermediate,high_achiever,3,2025-04-06,74.7,81.5,6.5,True,0.42405378905140256
L00358,GouKYZ8mEe6oNQ7uEuvwYQ,Unknown,,intermediate,high_achiever,4,2025-04-20,84.1,95.3,9.4,True,0.6481537892450331
L00358,rfk1SZOTEe6n5Q7IOfRXqQ,Unknown,,intermediate,high_achiever,5,2025-04-27,79.0,95.6,9.1,True,0.9003427482666302
L00359,aQ-iy3X9EeuG_xLe4EWIOw,Unknown,,intermediate,steady_learner,1,2025-01-30,83.8,86.2,8.2,True,0.0
L00359,hv8gM0mbEe-SdxJ_Axw1wQ,Unknown,,intermediate,steady_learner,2,2025-03-05,47.2,85.4,7.2,True,0.2515122663550351
L00360,D7OAYN2HEe-L_Q47HwVgtw,Unknown,,intermediate,focused_specialist,1,2025-07-08,71.6,63.7,6.4,True,0.0
L00360,GlbTFEMUEfClyxI_Dgx85Q,Unknown,,intermediate,focused_specialist,2,2025-08-04,92.3,100.0,8.7,True,0.21493553456017964
L00361,-cU13ARSEee5kw7fsxuOhg,Unknown,,intermediate,high_achiever,1,2025-12-14,68.5,74.9,6.1,True,0.0
L00363,-xN_Y_hdEe685RKHZHPURQ,Unknown,,intermediate,steady_learner,1,2025-02-19,77.9,80.6,7.8,True,0.0
L00364,UH4w_LX7Ee60XAp4D5XYaQ,Unknown,,intermediate,struggling_learner,1,2025-08-15,45.2,31.9,3.4,True,0.0
L00365,rAgoEslsEe2r6xJoYVaBQQ,Unknown,,intermediate,steady_learner,1,2025-08-08,29.5,51.9,4.3,True,0.0
L00365,Qf8W2DrqEfCxwxJQM9bC_Q,Unknown,,intermediate,steady_learner,2,2025-09-06,92.4,84.3,8.4,True,0.08844110205555313
L00365,p5ho4kMLEfC6-g6hfV5HWQ,Unknown,,intermediate,steady_learner,3,2025-11-03,77.7,54.3,5.7,True,0.3656516757956382
L00365,dZuQ4VicEeWbIxLOmbkGCQ,Unknown,,intermediate,steady_learner,4,2025-11-20,57.2,37.1,3.4,False,0.5988223591730062
L00365,olPZGG8tEe-CUA7-5BJkaw,Unknown,,intermediate,steady_learner,5,2025-11-23,69.5,41.4,3.5,False,0.5988223591730062
L00365,ngxyFAt8Ee6ByQpITpQoaQ,Unknown,,intermediate,steady_learner,6,2025-12-11,42.7,64.8,7.2,False,0.5988223591730062
L00366,mjgFz-NrEeqzHRIG_5eHaQ,Unknown,,intermediate,struggling_learner,1,2025-02-05,91.9,57.4,5.8,True,0.0
L00367,Q5o-hKIwEeWzcRL32DA-SQ,Unknown,,intermediate,focused_specialist,1,2025-08-03,83.2,68.2,5.9,True,0.0
L00367,1jFUizigEei-DA6IqIEwYg,Unknown,,intermediate,focused_specialist,2,2025-08-10,79.1,93.5,8.2,True,0.24973680032594728
L00367,SEPdbpVUEeq3exJVY3IqDw,Unknown,,intermediate,focused_specialist,3,2025-08-23,74.2,83.9,8.2,True,0.4871794261602752
L00367,jvbebe2aEei-9xJAr2ZhBg,Unknown,,intermediate,focused_specialist,4,2025-08-26,62.2,67.6,6.8,True,0.709888228693434
L00367,A4VNBqkuEeyjPxJkzIUqCw,Unknown,,intermediate,focused_specialist,5,2025-09-08,84.7,67.3,5.6,True,0.8964582644440522
L00367,hwiBZm0vEeWbyw5d8C-Blw,Unknown,,intermediate,focused_specialist,6,2025-11-14,82.2,85.8,8.6,True,1.1506499080416015
L00367,UUqCr3mKEe-cBRK_mZB3Bw,Unknown,,intermediate,focused_specialist,7,2025-12-19,79.2,83.7,6.8,True,1.3971550277858975
L00367,K_FtIpDcEeyw3RKLNRxAsw,Unknown,,intermediate,focused_specialist,8,2025-12-25,69.3,82.8,8.5,True,1.6348739168964541
L00367,9_CV8KaSEe-syBKvuiDv_w,Unknown,,intermediate,focused_specialist,9,2026-02-12,94.2,82.4,7.3,True,1.8427315439775425
L00367,SkarSWEIEeuu-xLe1JcYrQ,Unknown,,intermediate,focused_specialist,10,2026-03-10,95.9,66.5,6.2,True,2.0
L00367,fY-IZqyxEeyiqQr1qP1QDw,Unknown,,intermediate,focused_specialist,11,2026-03-18,90.1,87.8,10.4,True,2.0
L00368,RvM0XYwxEeiwFA5iHyGphA,Unknown,,intermediate,steady_learner,1,2025-07-24,65.7,58.7,6.1,False,0.0
L00368,lMzx9Zw8Eei8YRKKGEAtxg,Unknown,,intermediate,steady_learner,2,2025-08-06,72.5,68.6,8.0,False,0.0
L00368,I4RbHTTPEeaU3A4B1dNclw,Unknown,,intermediate,steady_learner,3,2025-08-16,72.1,76.7,8.4,True,0.0
L00369,dNnOEjfZEeWO-Qq6rEZAow,Unknown,,intermediate,steady_learner,1,2025-03-05,55.3,68.3,8.0,True,0.0
L00369,wDN4Nb6iEeu4QQ7vKEbibQ,Unknown,,intermediate,steady_learner,2,2025-03-11,45.6,62.1,5.6,True,0.16586415126308304
L00369,TRYIblVBEfCW8Q55q1kSNQ,Unknown,,intermediate,steady_learner,3,2025-05-09,66.0,51.5,5.4,True,0.3027692969510878
L00369,CZQSsVISEeuoIw4T1lBSSQ,Unknown,,intermediate,steady_learner,4,2025-07-26,65.6,93.1,9.1,True,0.5008841494657108
L00369,_eColyhWEeyavRI3rIvGvQ,Unknown,,intermediate,steady_learner,5,2025-07-30,54.1,56.1,4.9,True,0.6976799658453922
L00370,NdNxaOz7Ee64lRLEdYA8Fw,Unknown,,intermediate,struggling_learner,1,2025-03-15,87.8,52.9,4.4,True,0.0
L00371,2tGO-odSEfCzbgr_1h6UfQ,Unknown,,intermediate,explorer,1,2025-06-21,74.3,72.4,6.2,False,0.0
L00372,C0ojOh90Ee-OKgr_-c4_gQ,Unknown,,intermediate,steady_learner,1,2025-05-28,59.6,68.1,6.5,True,0.0
L00372,D9ht-Y1WEe6qjBKudCOf-w,Unknown,,intermediate,steady_learner,2,2025-05-28,73.8,52.6,6.3,True,0.17887244644304562
L00373,dGlddlNhEe-mywr_6bZvLw,Unknown,,intermediate,steady_learner,1,2025-12-07,55.9,78.6,7.7,True,0.0
L00373,ThrW9v7eEe2-pgqew4M3vw,Unknown,,intermediate,steady_learner,2,2026-02-21,65.2,65.2,7.5,True,0.16756266215583843
L00373,qfF5u0J_EfC6-g6hfV5HWQ,Unknown,,intermediate,steady_learner,3,2026-03-13,66.2,47.7,5.0,True,0.3632873958619167
L00374,pMtS0VKxEeyVGA66xJWpIw,Unknown,,intermediate,focused_specialist,1,2025-08-27,58.4,100.0,10.0,True,0.0
L00374,NyjWc9BHEeqnlw5xS4s2_w,Unknown,,intermediate,focused_specialist,2,2025-10-10,64.4,81.9,9.0,True,0.17521422526517122
L00374,lpp05ScEEey4dA6DVmO2QQ,Unknown,,intermediate,focused_specialist,3,2025-10-20,54.7,74.1,8.7,True,0.36848030786813085
L00374,RO728xoIEeWg_RJGAuFGjw,Unknown,,intermediate,focused_specialist,4,2025-10-22,82.0,81.8,9.1,True,0.5325392873063298
L00374,kzlDMA3lEe-PZgr_4p5lOw,Unknown,,intermediate,focused_specialist,5,2025-10-26,80.7,68.4,6.7,True,0.7784033398822386
L00374,I3DHzHhsEfC1jRJm2R_Okw,Unknown,,intermediate,focused_specialist,6,2026-01-31,95.2,58.0,6.5,True,1.0205165700295042
L00374,yldAEVpKEe-6gRJ5RLvfNQ,Unknown,,intermediate,focused_specialist,7,2026-02-18,90.7,92.5,10.7,True,1.306065005435029
L00375,qogqSFgBEeWBNwpVGuknww,Unknown,,intermediate,struggling_learner,1,2025-04-28,64.9,53.9,4.6,False,0.0
L00375,miFF5HqMEeWpcQ7HugVD8Q,Unknown,,intermediate,struggling_learner,2,2025-07-07,25.4,54.6,4.5,True,0.0
L00375,KshpkHR4EfCHNwr_6AsATQ,Unknown,,intermediate,struggling_learner,3,2025-07-07,94.1,48.2,5.5,True,0.0761249520040511
L00375,f6gZrWUIEe2piwrmyBNtEQ,Unknown,,intermediate,struggling_learner,4,2026-04-02,33.3,52.3,5.1,False,0.3583092624090067
L00375,SmqAzXGpEe-uqRL6e5om0w,Unknown,,intermediate,struggling_learner,5,2026-04-17,57.2,54.6,4.9,False,0.3583092624090067
L00375,dPkbnh6zEeWP0w4yK2369w,Unknown,,intermediate,struggling_learner,6,2026-06-14,21.2,54.4,4.6,True,0.3583092624090067
L00375,jxsqMGPDEfC0aBLgb0yDNQ,Unknown,,intermediate,struggling_learner,7,2026-07-25,18.8,61.2,5.5,False,0.4218387583531249
L00376,ND8vXNzHEeqiyA5vbdhWyQ,Unknown,,intermediate,steady_learner,1,2025-10-05,69.0,55.2,5.0,True,0.0
L00376,PCagZyziEe-fXA7rs9T_Xw,Unknown,,intermediate,steady_learner,2,2025-10-17,64.8,47.4,5.1,True,0.20704418227433521
L00376,-3mrVvy8Ee6mvg738PZ9QQ,Unknown,,intermediate,steady_learner,3,2025-10-28,48.9,61.2,5.1,True,0.4013438219176566
L00376,vDNsxhbQEe-r_Ar_6dbL9Q,Unknown,,intermediate,steady_learner,4,2025-11-12,55.2,75.3,8.9,True,0.5480464771146512
L00376,hv8gM0mbEe-SdxJ_Axw1wQ,Unknown,,intermediate,steady_learner,5,2026-01-26,63.8,75.4,7.4,False,0.7135463111904261
L00376,ndapzR5iEemGig7OO3_EEA,Unknown,,intermediate,steady_learner,6,2026-01-29,62.3,75.4,6.9,True,0.7135463111904261
L00377,RbgHLWPuEfCA0Qr_wn9qKQ,Unknown,,intermediate,focused_specialist,1,2026-01-10,74.0,76.7,9.1,True,0.0
L00377,cUJZKmgZEfCNmBLKjrx-sw,Unknown,,intermediate,focused_specialist,2,2026-01-15,62.9,92.0,9.1,True,0.22204194552695183
L00377,CPy7BAtMEeeyDAoXlzPrFg,Unknown,,intermediate,focused_specialist,3,2026-01-22,79.6,73.8,5.9,True,0.4106568815769945
L00377,w-ERrUzuEfCqjwr_1EnQcQ,Unknown,,intermediate,focused_specialist,4,2026-02-20,88.8,78.0,7.9,True,0.6493533055639844
L00377,7O5BG37tEe6YcxIl5B3wQw,Unknown,,intermediate,focused_specialist,5,2026-04-10,89.4,88.2,10.4,True,0.9157314037529489
L00377,2SRe1KWrEei-Ig6IBTcCNA,Unknown,,intermediate,focused_specialist,6,2026-05-09,93.8,93.9,10.8,True,1.183927639898326
L00377,yFZxWd8aEeWDLBKS83bB7Q,Unknown,,intermediate,focused_specialist,7,2026-05-16,71.5,94.8,10.0,True,1.4652175836027397
L00377,R2YUm_NXEe2QYAqHI8bXAQ,Unknown,,intermediate,focused_specialist,8,2026-05-23,96.1,61.5,6.5,True,1.6797733113480509
L00377,728VSVJtEeyzTBIwE4Z6fQ,Unknown,,intermediate,focused_specialist,9,2026-07-21,100.0,76.5,7.2,True,1.9680891505874365
L00377,GFNzvTtiEe6U4g7a-RyA1w,Unknown,,intermediate,focused_specialist,10,2026-07-24,96.6,75.2,6.7,True,2.0
L00377,vi3ufiSHEe6D3gppn8i3rw,Unknown,,intermediate,focused_specialist,11,2026-08-14,85.6,74.2,6.2,True,2.0
L00377,059ghDSaEe-6tAr__zzCRw,Unknown,,intermediate,focused_specialist,12,2026-09-04,71.3,82.4,9.0,True,2.0
L00377,v1Lxg5tGEeio0ArTDBQRMA,Unknown,,intermediate,focused_specialist,13,2026-09-17,84.3,69.1,6.0,True,2.0
L00377,D-6DMlZaEfCt0wr_8L_7mQ,Unknown,,intermediate,focused_specialist,14,2026-09-20,87.6,97.5,9.0,True,2.0
L00378,YUzc4pjUEe6JrQqCsv_uvw,Unknown,,intermediate,high_achiever,1,2025-01-13,89.4,76.9,8.2,True,0.0
L00378,z__IU0hoEe-xRA6omnSgfQ,Unknown,,intermediate,high_achiever,2,2025-02-12,84.7,62.8,5.2,True,0.26821747956802316
L00378,y0M4k8wzEeqy8BIjEXOigQ,Unknown,,intermediate,high_achiever,3,2025-02-27,78.0,83.3,8.0,True,0.5224513477379418
L00378,U9wbh2Q4EeiyMhJxqdQ2EA,Unknown,,intermediate,high_achiever,4,2025-03-06,86.3,100.0,9.6,True,0.7565582332002532
L00378,yLGvrs1tEeycKxKP0FOp5w,Unknown,,intermediate,high_achiever,5,2025-03-19,73.0,80.7,6.9,True,1.0155863727650405
L00378,m6E0SZF7EeutdhLeSmY08w,Unknown,,intermediate,high_achiever,6,2025-03-22,74.6,69.4,7.5,True,1.234560478169832
L00378,ECaphSn5EfCoAA4eHzdziQ,Unknown,,intermediate,high_achiever,7,2025-03-29,75.5,96.0,8.1,True,1.4583324562466868
L00379,nrFo3TBHEeuFYg7AZmoFgw,Unknown,,intermediate,high_achiever,1,2025-08-20,87.4,97.3,8.7,True,0.0
L00379,rRuCaMTEEe-21A5KKJdafQ,Unknown,,intermediate,high_achiever,2,2025-09-06,76.1,95.6,8.4,True,0.2622294825841118
L00379,dIXkQ2EhEe2SvBK6JFNO6w,Unknown,,intermediate,high_achiever,3,2025-09-15,79.1,71.1,6.4,True,0.4905406428394487
L00379,EocgQDiGEeqT_hISYQ1H_Q,Unknown,,intermediate,high_achiever,4,2025-09-22,94.3,59.6,6.7,True,0.727969715236072
L00379,HwAv3zoXEfC3HAr_0KfBDw,Unknown,,intermediate,high_achiever,5,2025-09-26,99.1,74.2,7.0,True,1.0108438055750744
L00379,WWSA3xcZEeiCFxLufxBVEg,Unknown,,intermediate,high_achiever,6,2025-09-26,79.6,91.0,9.4,True,1.3081091382967192
L00379,4F94_Ze0EeezDBJTB6BTgg,Unknown,,intermediate,high_achiever,7,2025-10-09,76.1,100.0,10.3,True,1.5468001289678803
L00379,6LLc2YI-EemiFA4-ZLNvHA,Unknown,,intermediate,high_achiever,8,2025-11-02,92.4,100.0,11.6,True,1.7750997744548247
L00380,fme1qjmZEe-9Ig7qA4dB5w,Unknown,,intermediate,steady_learner,1,2025-08-17,50.7,65.9,6.2,False,0.0
L00380,gYUpCHmKEe-LiAr_7NWd6w,Unknown,,intermediate,steady_learner,2,2025-10-04,78.8,77.5,8.2,False,0.0
L00380,VivQGEdIEemEVA7yMJH7Bg,Unknown,,intermediate,steady_learner,3,2025-10-31,23.5,70.4,6.9,True,0.0
L00381,GutC4Nm9EeWkoRJloSKtsw,Unknown,,intermediate,explorer,1,2025-10-29,85.2,35.6,3.5,False,0.0
L00381,hQ7Kh2EzEe-IJwr_9LLznw,Unknown,,intermediate,explorer,2,2025-12-17,95.4,28.3,2.9,True,0.0
L00381,i7DCEerTEe6FNA7nQoA3-Q,Unknown,,intermediate,explorer,3,2026-03-03,32.5,100.0,9.6,False,0.28609154110000967
L00382,gkmkuugbEe-mrRK-FPQYAw,Unknown,,intermediate,struggling_learner,1,2025-04-03,57.0,64.1,7.4,False,0.0
L00382,DtoktniVEey3rxIS7UGl2w,Unknown,,intermediate,struggling_learner,2,2025-06-22,43.8,39.2,3.6,False,0.0
L00382,lMvE_shKEeyduw6ktL3Xvw,Unknown,,intermediate,struggling_learner,3,2025-11-11,60.1,40.2,3.4,False,0.0
L00382,Yv-LyNp0Ee69uBLZYnHtQQ,Unknown,,intermediate,struggling_learner,4,2025-12-12,34.8,18.1,1.9,False,0.0
L00382,EZfRlyCsEe6BNQpjxVVR9w,Unknown,,intermediate,struggling_learner,5,2026-01-13,22.3,77.1,7.1,True,0.0
L00382,O5r0uJzoEe2p_A5TjZf84Q,Unknown,,intermediate,struggling_learner,6,2026-01-14,24.5,25.7,2.4,False,0.06696194085425065
