learner_id,course_id,quiz_score,engagement_score,content_type
L00530,jIdR4Z-lEeq3ORInZA4h7Q,90.5,46.5,
L00530,Hfv9gzTZEea_2AoR0P8XnQ,56.0,81.7,
L00530,ceqjA8sfEeyrfRJb6yDGgQ,98.7,23.5,
L00530,ZVudARXXEfCwdwr_1g1Hsw,57.0,69.2,
L00532,wxpaFLuREe6Newq-PzDcDw,76.1,76.8,
L00532,tJApe-HgEeeSKxKWkG_JMg,64.0,99.0,
L00532,1IRyXkdBEe6WbA6Rm9OQgw,100.0,58.1,
L00532,SqEKsxnOEe-JcQr_2GDxCw,93.5,79.2,
L00532,x6GVLK1EEe2F9wqQySoEGQ,89.1,81.7,
L00532,merVOqfqEeiTpRKLqRoJAA,72.1,92.3,
L00532,5kR-780kEe--vw6sXNoolQ,94.3,78.0,
L00532,TcAV56fqEeiJsQ7f0RYIuA,100.0,88.0,
L00532,7LHOTGUJEe21jBLFGcIQ1w,100.0,89.5,
L00532,TicS1R1lEe6V5wo8h2aqXw,90.4,100.0,
L00532,fDnqNdJ5Ee6EexKZmslsWw,100.0,79.0,
L00532,Xy2quTeOEeWJaxK5AT4frw,83.0,75.8,
L00532,0LKh42ZwEeukqwqbfuJnYQ,90.5,65.0,
L00532,kRFdpru_EeW6QBIGzzljVw,82.9,71.1,
L00533,yuBtEpthEeqC5hKUzADPsw,55.8,100.0,
L00533,BbZ9TFDQEe-cPg5R3VX7kw,60.8,48.2,
L00533,HUYz2W74EfCBPw7Ay81q_Q,26.6,23.2,
L00533,Ge5SDuFWEe6L9hI34US_kw,77.8,67.1,
L00533,CK8duK2OEe--Sgr_1Yn0gw,45.5,68.6,
L00533,E1sS47gdEeuhvApQ-8cGMw,79.0,73.4,
L00533,Oclvqa1qEeauxBIk_RF-8A,65.9,100.0,
L00533,HTR8EGOBEeiNugquZebGCg,35.1,94.6,
L00533,nRpeESmDEe-OFRLljw7zQQ,76.3,97.3,
L00536,Hp67amINEe66OA7011oa1w,78.9,98.5,
L00536,vEZSPjtGEfCGRg44G5OASw,83.3,95.6,
L00536,oOIROTccEeWCYBKNeFwojw,77.2,88.4,
L00536,HHVZrNYWEeyBrQ7e8kzA9w,83.7,88.8,
L00536,uVLfj4I-EemYtAoqOXUGpg,93.6,78.7,
L00536,d755dW8DEe2d3Q5XVTGZnw,88.9,78.4,
L00536,HLV9ibR2Ee2RFw58751QMQ,84.5,79.0,
L00536,XcIacQDyEeyXgRJdlcYsHQ,98.2,78.3,
L00536,Rd6hgTrnEfC3HAr_0KfBDw,96.8,96.8,
L00536,-kOo705qEeuZGAr_TcQGiQ,95.1,92.3,
L00536,4wNS4rhtEeWbNBLZhfEI2Q,100.0,85.6,
L00536,A--9GrmqEeW6YA7MjVrgzw,82.2,90.9,
L00537,b4aYnJiaEey10AoWlnmjtw,72.1,78.0,
L00537,VeoYOPAuEe2_1Q54ZEzvJQ,57.9,69.8,
L00537,fpu1c1ljEeu3_xIeBrtbdw,65.7,75.7,
L00537,Xx0WYUDXEeuofRLHWX896w,51.5,47.6,
L00538,KYT4rcGoEe2Zwgr5VtLkmw,41.9,86.2,
L00538,Em4CCDs1EfC3HAr_0KfBDw,61.0,53.6,
L00538,8RtJS39JEeye-gq2-VHz5Q,62.6,51.6,
L00538,aFbL_LY3Ee-sywr_75D7Fw,66.1,49.8,
L00538,VkR7pGfMEeuQqxJ-6zCB-w,59.6,82.5,
L00541,UCVlZaWxEeSHRCIACyUEiQ,57.7,91.8,
L00541,DudmI7ftEeuVARITHCE31Q,84.6,84.4,
L00541,5bzZkyO6EeuBKxKy0yCFlw,68.2,52.1,
L00541,wwhyjHWKEeyrDAqvINCGXQ,63.9,72.7,
L00543,8OBEIuMzEe2K_QqxsZIVkQ,84.0,72.6,
L00543,wIxkgdW-Eeq6HBJ8PzFzKw,54.8,65.1,
L00543,9Oo3yiN4Eeu-rg7jvs9-1w,85.6,79.0,
L00543,AvyjCoukEeqXEw5raBKHbw,57.6,79.3,
L00544,M8IztXh0EfCi5RKzrLjzOw,88.6,71.0,
L00544,3vHZfzuwEfC3HAr_0KfBDw,79.9,84.0,
L00544,ATSHQ9H-EeuHgw5SCcDQSQ,86.8,75.1,
L00544,DC3wrQmgEfCi2wr_zRMgWQ,72.6,86.0,
L00544,-74kAZL_EeutdhLeSmY08w,73.5,96.0,
L00547,5-VAZ6kzEeyjPxJkzIUqCw,57.5,59.2,
L00547,rjYeG4SKEe-uPQ6cY8b-gw,30.0,80.5,
L00547,XsS8rsDlEe-ADgr_3OZlyQ,21.2,31.9,
L00547,ygIOxERBEe-YIQr_7tz45w,89.8,78.8,
L00548,FYFYGSFJEey-7g6YTy-Atw,76.8,67.4,
L00548,1X-iX_ikEe2VmA6uZNJ63w,63.4,58.1,
L00548,vlwyL9xmEeur3BIhN4RQ4w,67.0,71.7,
L00548,A9fa-u5rEemjIRKsAX_xWg,47.0,57.6,
L00549,CPy7BAtMEeeyDAoXlzPrFg,66.6,52.6,
L00549,oHkr8bWNEeW2iwpbOuagWQ,36.8,50.1,
L00549,4bSu6ROdEeuC3g7_cNxaEQ,66.7,69.4,
L00549,pbkjrDfeEea46wpMEz5poQ,65.8,76.6,
L00549,C9HKI7FnEe6oQA6J-7B2nw,64.7,89.3,
L00549,S7vxm8qVEe65Mwqc6CotZw,60.8,58.6,
L00549,yPN1NqkyEeyxDg4ukgkVlw,77.9,68.1,
L00549,UlTr0U1CEeyphwr0FI85rw,57.8,46.3,
L00549,3vG6vX8REe-acAr__QOjzw,80.1,44.8,
L00549,r4Xb6KbLEeywagovoAKHOQ,96.2,77.7,
L00549,LANMc0UsEeaJwxI8cURk2w,34.4,64.0,
L00550,Z1wco02yEeyMQwq9ed5ssw,48.6,43.8,
L00550,BGT02LuOEe-LvhIuPUA7nw,56.3,37.9,
L00550,Dwqf7kd3EfCKLQ4GKuiezQ,31.4,38.6,
L00550,8Yg0RUqAEfCnugr_-njfqw,26.5,33.8,
L00551,rdr8M52zEe2a0hItqNBhjQ,59.4,65.0,
L00551,zMOv2XzcEe6_Ow7OYY5Yqw,87.4,47.7,
L00551,8ndKJE2iEfCqjwr_1EnQcQ,40.2,70.9,
L00551,AiRSSplFEeuG-w7Ew7bzMQ,100.0,70.4,
L00551,KddRs_taEe-glg6vww23RQ,57.5,37.1,
L00551,etfkTFyqEfCulgr_yN0Fgw,67.8,62.2,
L00551,i8NUuQINEfCehwr_ziEUiw,84.2,76.6,
L00551,wxg-JuFrEe6s5wr_6B02pw,99.8,39.1,
L00551,meDrevxaEeeNyA6Y57g_sA,77.3,100.0,
L00553,AGFuxG4WEeaROwpt0rzXOQ,42.0,55.9,
L00553,zpKcjKfJEeiS7RI0Mi1tOA,35.2,42.4,
L00553,T8kTvzzOEeyZlQoNyXy15Q,56.0,36.6,
L00554,jCGl9WouEe--dw7PPVphLw,37.6,63.7,
L00555,gQEwUdJlEeqAsA6lViqMqQ,75.0,40.1,
L00555,nMFXZ18vEeuaew6diVe1Ww,60.4,51.1,
L00555,h6NK59NREeyBrQ7e8kzA9w,54.9,62.4,
L00555,KWgWPlW4Eee0TgrkfsVoTg,76.9,79.7,
L00556,1Ik-_RC4EeaRgQ4evS8KlQ,62.7,87.3,
L00557,usDrwZrMEeakABJ61gAZMA,11.2,81.6,
L00557,MuyUVWBmEe62wwrYx-2qTQ,46.2,92.2,
L00559,8Hl5UXkrEey5dg6SRLMCBw,58.8,82.9,
L00560,piI3I3igEeeogw6Liqr3Tg,41.9,53.6,
L00560,ZLc4IHCQEee-hhK9f0kJ5A,72.6,72.8,
L00560,SZZ0QzCzEe6C3BIlq-9kww,65.8,64.4,
L00560,CUoSW5qCEe-dyg4jT90KDQ,71.1,56.9,
L00560,sDysKdE5EeyS9RLEXEFb1w,86.1,67.4,
L00561,3qzoU2mhEfCQqQ74KKFXEw,71.1,74.8,
L00561,OqbLPEVoEfC6-g6hfV5HWQ,60.3,77.1,
L00561,V8Ca3YnhEeyZCQ6vax_HdQ,41.9,84.8,
L00561,qi33z3fWEe6Wuw45tzt-Ew,69.7,71.0,
L00562,gQsElhqJEfCwdwr_1g1Hsw,83.1,65.9,
L00562,-KgypSWGEeuASAred4lurQ,86.7,60.6,
L00563,2epAn7lzEe-Xow4gBs9Frw,65.1,63.8,
L00563,mTJHKj0pEeSGwyIACxCdDw,71.2,64.1,
L00563,TFIo4ktZEe-SdxJ_Axw1wQ,49.6,87.4,
L00563,ot4OKGeIEfC2qg7xbCHdJQ,62.4,80.2,
L00563,n7dpkX59Eem5jApUR_qyjg,45.6,55.8,
L00563,-LUNQKktEeywagovoAKHOQ,50.8,51.9,
L00563,moGz7akoEeyjPxJkzIUqCw,60.6,87.6,
L00563,5hRQhN9AEeWsvwp02yXW0Q,50.3,69.1,
L00563,JoqL9j9mEeu-DRJvGJlnEQ,51.3,51.5,
L00563,az7Jp8jrEe2U_gqKaktnAQ,100.0,85.9,
L00563,lHm7mZBMEeiG9ApDBB8Peg,69.3,46.1,
L00564,HotnEEkNEfCnugr_-njfqw,66.0,78.9,
L00564,5ulz9OFLEe6gUxI34US_kw,77.5,100.0,
L00564,_cGdPGvMEfClNhIf0Z4gZQ,89.2,90.1,
L00564,JpE3SBNgEemcAg7ufP1HIg,80.0,71.4,
L00564,DJdDb_0eEe6RyAr_5D2CWQ,77.1,87.3,
L00564,8rv26SdHEe6ldxLKcjiRFw,57.2,84.2,
L00565,AmjSWjX7EeyTERK47a9PLQ,31.1,80.6,
L00565,ueeLLXRqEfCdeA7VR_Iplw,43.1,59.1,
L00566,9ZZ9cwIeEfCehwr_ziEUiw,26.4,69.1,
L00566,osg0TofUEe6MPhKdk1Dpfw,9.2,76.1,
L00567,xC3tPBE9Eeamsw7MRtVHjQ,34.7,56.0,
L00567,hESqA3EhEeWIfhKr_WcYsQ,78.2,59.3,
L00567,3e8p6y_HEe6kXw428z1DKw,68.3,79.9,
L00567,9q4nUcxJEey2yRJ62irIQQ,55.9,29.1,
L00568,fn9jgv2bEe6RyAr_5D2CWQ,28.2,27.0,
L00568,I2go8mNqEeWmphKv6RBjOw,72.6,36.6,
L00568,_1UMj4wxEeizeAoODGb7pg,47.6,47.1,
L00571,AXxayz5CEeeQDg6xSmfOXg,19.7,31.7,
L00571,WQpeWmnqEe--dw7PPVphLw,63.0,73.4,
L00571,mHhLzQN2EfCttRIgtBdAwQ,16.2,37.5,
L00572,g_pTYV9EEe-sMAr_0JE2tw,44.3,53.7,
L00572,BmTjh7ynEe-ADgr_3OZlyQ,62.8,31.9,
L00572,5uXCfFu2EeSU0SIACxCMgg,68.3,67.6,
L00572,E3dfUi_PEe6mDAo3fVlzHw,52.1,62.6,
L00572,HdmQ7CtpEeuYhAqtdVtiGw,55.8,75.4,
L00573,rWO2lsqIEe65Mwqc6CotZw,60.3,75.7,
L00573,cWKtgQmTEfCRZA7iGUDKIw,28.6,60.6,
L00573,EUT-lZrgEe6OLRIoLG614w,74.8,83.4,
L00573,Rgswzi7aEe2rxxLf5KsrIw,82.6,59.6,
L00573,TEdDF5ZiEei3uw5cOOJnRg,62.6,69.3,
L00573,8xY8KUbdEey7lA4KBiJhDQ,51.3,59.8,
L00574,jzuLWVc2EfCekhJDthqyWw,83.2,82.3,
L00574,JEq2BEWtEfC0sQr_9lgCRw,83.2,83.7,
L00574,cdBWwMNwEeS3kiIACx2NTg,83.5,79.3,
L00574,gVVTMUv0Ee6pFg5BQAqraQ,89.5,68.2,
L00574,zO_GZnOREeuBTg7vUdMe9w,87.7,63.1,
L00574,0qiIqiLuEea8agoSdQeRvQ,86.3,75.0,
L00574,y2NOaokrEeWSMw6QLoDNsQ,97.0,83.0,
L00575,bb8QJDnVEe-9Ig7qA4dB5w,65.4,75.0,
L00575,LFNN5TspEfC3HAr_0KfBDw,57.0,38.7,
L00576,o9U-Xj_gEe-xLxIpRr2Opw,53.1,70.6,
L00576,ELXD4LbZEe6jXQ7DOFLcow,65.5,26.1,
L00576,Us9d29KPEeufchLeGgZGZQ,87.9,66.8,
L00578,oeneEUW5EfC6-g6hfV5HWQ,12.7,55.5,
L00578,AQ9Go5hyEeWqkw5zNB248Q,11.7,54.4,
L00579,3IYD9gH5EfCehwr_ziEUiw,50.6,62.2,
L00580,ZkJYbQMBEfCm2BKpUCEabw,36.2,70.8,
L00580,c0m8pye5Ee-_Bw7l9wp8FQ,65.1,73.1,
L00581,2K-pi_e3Ee2VmA6uZNJ63w,76.4,81.6,
L00581,xydAph_XEeuzmQ5gMpn81Q,72.2,66.3,
L00581,xV1_9jl4EeuyLgpLVYD1yw,22.7,47.8,
L00582,_Nhs27SWEe6H8g5ya81EPw,50.3,65.4,
L00582,FlC5ALUgEeinWBJDg6OkoA,27.0,33.1,
L00583,IxyvECx7EeWNaBKfE9kXTQ,95.8,83.8,
L00583,Yr-NQ2SVEe-e0g4kKcdYJQ,71.9,78.0,
L00583,3Mx9OdMpEeqjxQ6qmmtiuQ,58.8,74.8,
L00583,Vqs3bJzSEe2p_A5TjZf84Q,50.4,81.7,
L00583,jfZPtGBOEe-acg5easj_Uw,75.4,70.1,
L00583,ipPnCt_uEemCBAp4KqI_-g,72.3,79.5,
L00583,fU1zVEBuEeu8SQoz66ejcQ,32.6,55.6,
L00583,Rl5WlXyLEe6NOgp3b3opmQ,78.6,35.0,
L00583,51ntRnXbEeuulw5wDKo02w,66.6,44.6,
L00584,MdOSbaEeEeiCCArqRhs_xA,89.8,82.2,
L00584,4nR9rDaIEeyeYA42DXbPkQ,81.9,96.3,
L00584,CUOh2pFrEe-KjBKlSS1PLQ,78.1,69.9,
L00584,jLKt_AOBEfCttRIgtBdAwQ,97.2,83.1,
L00584,ZQDT5AS2EeWmBSIAC9UI2A,88.6,100.0,
L00584,rcUusZepEeuychIu0-l95w,84.2,69.8,
L00585,T8Od7itgEfCi9xJ5MpOSQQ,23.3,27.3,
L00586,-ZMDmLcsEe-JHhL4HU-TUQ,57.5,90.7,
L00587,jQDcaT0mEe-9Ig7qA4dB5w,30.1,25.8,
L00587,WM6vmONeEea9axKK2AGYJA,48.2,27.6,
L00588,THN_21NHEeaE6xJd9n6tpQ,91.5,49.1,
L00588,PXCFpKKxEe-NWAr_wjSR3w,39.9,2.0,
L00588,Qj-ZfiUAEeWxbhIkPfddLQ,66.8,63.6,
L00588,1cQW3ZudEeqGdBIJK7v2lw,33.1,75.2,
L00588,DiOyHlgSEe6T4g5G6GUacQ,78.1,60.1,
L00589,IgfO1XzlEeW3pg6oA-kqJQ,74.7,75.7,
L00589,uEyIgnxLEfC1jRJm2R_Okw,66.2,76.3,
L00590,Ctc80V32Ee6VEgp0B8LINQ,84.5,54.4,
L00590,VJPLX7_PEeyG4BLZc9OB2w,53.7,72.5,
L00591,0b8RPrAwEeqJ9grhx9tKsw,40.5,58.1,
L00591,5Fo6NxcLEeyQSg5MV7uM4w,53.6,60.1,
L00591,a2kUmjJ-Ee2PAQonVRkX_w,69.9,100.0,
L00591,maX993EhEeWi0g6YoSAL-w,60.8,59.9,
L00591,Xjqjui_IEe6WsBL_jIlzkQ,86.4,56.7,
L00591,XVsAa6sSEe6wGxK96EWoDQ,61.5,70.0,
L00591,FLufNQNcEfCehwr_ziEUiw,77.6,67.2,
L00592,UHTJpW2NEeyIUg4Qv2RsBQ,77.7,78.6,
L00592,XgEj0UH1Ee6xgBLkbK2sIw,76.9,70.8,
L00592,z5PqN9I9Ee-3_Q7tYtYdfw,76.2,100.0,
L00594,nJ8KLfK8EeWoegoaWLQ55Q,89.4,74.4,
L00594,7fljFneTEeWrAxJQXw-8PQ,93.6,68.6,
L00594,k8OfhUnHEeemlQrrzf9X-A,81.4,82.3,
L00594,4cg_dWvNEfClNhIf0Z4gZQ,43.8,67.8,
L00594,b2xXFFwvEemRwBKhY0kh3A,69.5,80.3,
L00594,Nj6c__s3Ee6muw6kPmMYSw,68.1,93.6,
L00594,-cYFKh6gEfC5wQ7Ux-t3bw,82.4,78.5,
L00594,bpULWbWpEeWbNBLZhfEI2Q,100.0,84.1,
L00594,Twxo0gHvEfCehwr_ziEUiw,100.0,80.4,
L00594,t83UcEGuEfC6-g6hfV5HWQ,94.9,79.7,
L00594,DLOMj4cTEeWgrxLS5SGTUQ,89.6,83.8,
L00594,dywCHWPDEe-e0g4kKcdYJQ,100.0,81.1,
L00595,Rq7DP9BCEeyDjw4-lQuHnw,71.8,86.8,
L00595,S_l3oRTkEemZwg47lHltUA,60.1,80.6,
L00595,yKbOlEp4Ee6pFg5BQAqraQ,68.6,91.0,
L00595,d4joY_bSEe6b_Ar_9IRNEQ,84.5,70.1,
L00595,ZzS0E4vaEeqhAQqlBk8i7w,85.3,85.5,
L00595,KiErzvNVEe2jdxLVf-aNhQ,74.8,75.7,
L00595,47lsimFfEeyGyBIIdSsL5w,95.6,83.9,
L00596,1hA0i2LtEeyQuAqyaULE4w,80.7,77.5,
L00597,k6snBDf0Ee-9Ig7qA4dB5w,53.1,68.0,
L00597,R8QRlrrvEeW6YA7MjVrgzw,59.9,75.4,
L00598,188kbEL5Ee2OYAo6HIkidw,42.8,58.5,
L00600,u34Kx-fTEe-mrRK-FPQYAw,52.3,62.4,
L00600,JfrCUrJxEemECg4gHY2-WA,67.2,75.2,
L00600,3rZF74GHEe-uPQ6cY8b-gw,62.5,62.5,
L00601,fp-Oea3jEeytqw64hz8ZCw,50.2,98.3,
L00601,U2jJAK6ZEe-gCBKpUApi9w,57.9,67.4,
L00601,G_cr3UseEe-mywr_6bZvLw,54.7,77.8,
L00601,n3eYW32rEfC2OhKwGgKtJw,57.0,74.7,
L00601,ovbJe1udEe-vHBLsSjPJnw,57.3,77.9,
L00602,sBqU8wyOEea7axIlQHzY1Q,70.0,85.3,
L00602,2mHweaMxEe2Q4A4fKSrHrw,68.9,54.6,
L00603,8ttLgha6Ee6-uxJgxPi0wQ,92.4,82.7,
L00603,__cfskGJEeemlQrrzf9X-A,69.7,62.7,
L00603,LIEhxGbsEe-EPwr_9XyAcQ,64.9,80.8,
L00603,bdcJIWIyEe62wwrYx-2qTQ,55.0,84.1,
L00603,Kh6yw30XEfCdeA7VR_Iplw,69.1,66.7,
L00603,_8ivyLmFEea88RIH1TAEqg,87.1,59.0,
L00603,zPJd-LYxEeq5FxIuGjWV7Q,84.8,51.1,
L00604,vD3GUIAsEeaztxKMUHWbjQ,61.2,85.9,
L00604,xKnD03TGEe2nHxIe8XiEZw,51.1,52.7,
L00604,VjiUpXioEeyrDAqvINCGXQ,69.6,88.9,
L00605,TT_oxZB0EeiQHw5xPJAuLA,57.4,69.3,
L00605,_yxSt4uUEe-Prw4pgRltBQ,53.9,79.9,
L00606,qYE1_lWtEee9zA480n2xtg,52.0,60.0,
L00606,mMF8tl6CEe2NmA4_r3IA2w,74.6,69.6,
L00606,yq6ZPOvGEeWvGQrWsIkLlw,74.7,84.9,
L00606,RYRgpkAGEfCseQ7q_2K0iw,49.0,79.0,
L00606,1pzgQuMMEeu0JgrNgieHqw,81.7,46.5,
L00606,Bt4KIgxwEe-knBIDDnXmpw,62.0,78.6,
L00606,RKRLJoLYEfC2OhKwGgKtJw,59.0,69.0,
L00606,Ajm9gkBZEe-9Ig7qA4dB5w,76.2,82.3,
L00606,84wMqJbpEeuFpwo_oTjObQ,59.4,75.0,
L00607,XUeQXHg7EfCldAr_72fAeQ,73.2,32.4,
L00607,7ai1dpKLEe63Ww6tPe9iow,62.2,93.3,
L00607,sDaARc4-Ee6SjxKHxThXWw,67.3,71.6,
L00607,2gGuzVDpEe-SdxJ_Axw1wQ,76.4,100.0,
L00607,EmkjvJ-SEeW_wArffOXkOw,69.2,67.1,
L00607,d8XENpAiEeyYbAqQh-YaNw,64.3,40.2,
L00608,EZ8JZyXgEeyYSQpZ2Lq_Yw,100.0,70.0,
L00608,Pe7fmStoEeuLaArN6b47Fw,47.3,100.0,
L00608,34FY-j5LEe-xLxIpRr2Opw,46.8,12.4,
L00608,8h6DW1BWEe-mywr_6bZvLw,48.2,70.9,
L00609,dKjCEU2DEeaovA5yk1oeyQ,59.4,78.6,
L00609,UGiR-GbLEfCZkgr__qctWQ,67.1,76.5,
L00609,xy43mSbyEe68bBLHU5PBpw,40.7,94.8,
L00609,5c9BeiTUEeW3AhKilvRZ0Q,68.8,71.4,
L00609,zk2ZVKvKEe-gCBKpUApi9w,67.0,48.7,
L00610,MzPPsmPDEe64Ug5N_Fbraw,71.6,64.2,
L00610,bJAzjrb_Ee-sywr_75D7Fw,77.8,54.7,
L00611,GfjMlRfzEeyf4Ar-aygVCw,76.3,60.7,
L00611,G_x-3vtNEe6RWQr_yLqxhQ,51.0,79.7,
L00611,ws8q3UgiEfCKLQ4GKuiezQ,60.9,66.0,
L00611,Z3dctqkxEeyxDg4ukgkVlw,73.0,72.3,
L00611,uy5dLHD5Ee-26RI4cE3yzw,56.9,71.8,
L00611,xM7O-XSMEeaf3xKPGtjggQ,66.5,47.2,
L00611,YH1ok1FXEe62cBI5JZME2w,70.5,68.9,
L00612,Icx1sO9tEeazSA5wR2W_EA,53.1,53.2,
L00612,LybRhiGoEe-Thw7sPSimoQ,40.5,78.9,
L00612,9Ps3YD3pEeq4qg6JXlpbxw,21.9,91.4,
L00612,LfQtSTS0EfCxwxJQM9bC_Q,56.9,86.6,
L00612,yDsnr3BxEe-CUA7-5BJkaw,77.9,45.0,
L00613,hZ_WK2lmEe-zXBID9Vp6zQ,87.9,83.2,
L00613,een_16PlEe22mBKQvZjNGQ,80.8,99.2,
L00613,Anu7oplDEeWqkw5zNB248Q,94.5,71.0,
L00613,MBIKySrHEeyxgAr51Gjbpw,80.3,86.2,
L00613,zjABf_mkEe-WoRL0uMzXDQ,100.0,81.6,
L00613,rXomgHD1EeWcvArDJYZj9Q,89.7,90.1,
L00613,zvWn57E8EeiktBIa9lPubg,96.9,90.9,
L00613,mOJ8hTndEe-hvAr_8yolJQ,93.7,82.3,
L00613,MU96Vf_PEe-ehwr_ziEUiw,96.9,87.9,
L00615,3BXMJSHDEe-g0gr_3M9UMw,71.5,82.3,
L00615,OYLpPrZYEeuhvApQ-8cGMw,70.7,70.5,
L00615,ReVUgp2yEe2L_wpgKckryw,44.0,81.1,
L00615,M26Nu0RpEeuofRLHWX896w,69.4,75.2,
L00616,iJyv0xT7Ee24OxJKbpgSRQ,80.3,83.6,
L00616,FU20EiChEey-7g6YTy-Atw,70.7,86.1,
L00616,KbtK-SQCEfCpQQ6CZo9v2w,98.7,86.4,
L00616,V6T-2W_-EeyKjA79ESMRTQ,81.8,87.2,
L00616,v51klwB5Ee6FfQrPzoAL7w,76.0,78.0,
L00617,nucGdhMaEeuuABLPjHongw,74.9,73.7,
L00617,bDlpEDx0EfCOuAr_zZaBvQ,84.5,88.4,
L00617,vTrmvqkpEeyxDg4ukgkVlw,62.8,80.8,
L00618,hnz_3UVJEeu5YxIbcwLDzw,80.0,80.0,
L00618,aM94tRIiEe-zqA6_zzhdJQ,61.4,96.5,
L00619,APfFG1WkEe-Hewr_7yl6ww,28.9,54.3,
L00619,a1LG_4STEe6L0QpSVaIh4Q,84.6,65.8,
L00620,uyiYxSZZEfChkRLiydouaQ,81.0,45.8,
L00620,HkX9pc6eEeu0KQ5V9fFcUQ,58.1,65.3,
L00620,WB2YcsM5Ee2ycxKA_3HFtw,84.7,35.6,
L00621,0g7iyq5CEe-gCBKpUApi9w,74.7,98.6,
L00621,I9K1SdkZEea7lQ7A_W1MbA,64.9,76.2,
L00621,MzMyiJbiEeqwnwrQgE7Raw,69.3,72.1,
L00625,UVkpLGByEe6FMBI3HZizyw,71.5,83.8,
L00625,jLIb2cq4Ee6SjxKHxThXWw,72.3,90.9,
L00625,2s6eVEBfEfCO_gr_yN6pEQ,64.8,90.0,
L00625,tPbC_Sr1EfCoAA4eHzdziQ,100.0,91.6,
L00625,5BkQRGWgEeeGgwo-Z1z46A,83.8,80.0,
L00626,MdgaDQBoEfCehwr_ziEUiw,65.0,65.8,
L00626,0zROra3hEeytqw64hz8ZCw,63.3,51.8,
L00626,00citU52EeW2EwoziUhyxQ,40.5,62.5,
L00626,d6Rqo9N9Ee2JTRI1JsrK-w,64.2,86.1,
L00626,GFR3ChKKEe-r_Ar_6dbL9Q,57.3,64.4,
L00628,IUHc0inGEeuSLA4bQRe5jw,44.8,73.3,
L00628,n5c6ycSpEe-21A5KKJdafQ,69.4,61.8,
L00628,f5C5mT8cEe-9Ig7qA4dB5w,67.0,51.5,
L00628,fZP5IKkrEeywagovoAKHOQ,63.5,64.8,
L00628,iniV1RpIEe6-cg4IYl9anQ,40.4,77.3,
L00630,vjO1wlzSEeyg-RKSDfcVFQ,43.2,26.6,
L00630,v2FA1JK9Ee6XHw4RqGpeoQ,59.2,29.4,
L00630,44nEtha_EeaGsAqy0mQCHw,22.3,65.7,
L00631,f2oy91MrEe-mywr_6bZvLw,57.3,64.0,
L00632,vK3AQpg7Ee6hyA5RExJACw,71.1,94.3,
L00632,6GpdyzK8Ee-YcA77IVc2yQ,58.6,96.1,
L00632,hwiBZm0vEeWbyw5d8C-Blw,71.1,98.6,
L00632,iRc2IEsrEe2O_woNr_aRMw,80.9,76.6,
L00632,UPxd2UM4Ee6M6ArdAkKxFQ,79.1,68.4,
L00632,8rmycncVEfC1jRJm2R_Okw,76.1,80.2,
L00633,mgcWYxuYEfC5wQ7Ux-t3bw,52.8,58.0,
L00633,yxrfml9GEe-BQw4XrqxJDw,65.9,59.8,
L00633,i_7JYlNJEeq6NwpG-k58_Q,47.6,80.8,
L00633,Zqm9TFXfEeuDVRIP_gaKjw,47.2,56.0,
L00634,PVUOsKPVEe6wGxK96EWoDQ,60.2,58.2,
L00634,3FBY1Z4eEeev7w6v-2RTNg,66.9,70.9,
L00635,Yjw2t6JlEeiB9QpgfrraUA,65.2,62.6,
L00635,huk7BIvDEe--oAr_y6Q6Xw,57.9,73.0,
L00635,ZP1CYjbPEembfg4BAtxdIA,62.8,71.7,
L00636,P9ZpELUZEe6xoBK6VG15oQ,88.7,0.0,
L00636,uZuqAO_wEe6gPxJK4ChNFw,92.0,51.0,
L00636,pj1sjRapEey_dQpvWp7EqQ,100.0,93.6,
L00636,FuHL-RuOEeSduyIAC0iV4g,33.6,13.0,
L00637,PSvnbjSaEe-H2BLw-oHycQ,61.7,54.8,
L00637,oqHoRSCNEeymZwrrGHVoWw,46.1,58.9,
L00637,FTErVpymEeuCPBKttbjAlQ,94.0,63.8,
L00637,5LEzlicJEey4dA6DVmO2QQ,55.3,68.3,
L00638,UtJjpEJNEfC6-g6hfV5HWQ,90.2,79.9,
L00638,qBprGt8cEeWsvwp02yXW0Q,69.9,68.7,
L00640,fDxeIHxUEeuV5Q4JzJFoXQ,65.5,81.9,
L00641,QDjQgaZ9Eeuv5RJWrS22OQ,68.2,100.0,
L00641,S4OX8NZ_Ee6lEg6XAETioQ,71.4,84.8,
L00641,nWd99E_NEe-mywr_6bZvLw,74.6,85.4,
L00641,0ro3g-TrEe2dBg70uMCUbw,67.4,70.3,
L00641,7FZ77v9xEeucKgqtjqzixw,70.1,62.8,
L00641,ALF0ZUlGEeuN9A5_DsIBjQ,79.4,70.2,
L00641,NQNtXt1vEe-L_Q47HwVgtw,80.1,71.0,
L00641,AcTZowOPEfCZBQr_8Qg1_w,92.2,63.1,
L00641,3j4ylhYiEey_dQpvWp7EqQ,89.6,79.0,
L00641,kVrMZeXIEe2dBg70uMCUbw,100.0,83.1,
L00641,BsjiD6kyEeyjPxJkzIUqCw,86.4,100.0,
L00641,dkv8T0oTEe-LJA6-o-C_Pw,100.0,82.7,
L00642,d6qv_GC0EfCA0Qr_wn9qKQ,91.7,94.2,
L00642,vMKv13pNEe6SbBJZ3ZVmGQ,76.0,76.4,
